,processo,objeto,valor_estimado,prazo,tipo,data,texto
22,00050-00048214/2018-18," Registro de precos para futura
aquisicao de cartuchos de toner para impressora multifuncional marca Brother, modelo MFC-8952DW, a
fim de atender demanda da Secretaria de Estado de Seguranca Publica, conforme especificacoes e
quantitativos constantes no Termo de referencia que segue como Anexo I do Edital","41.250,00"," Entrega: ate 30 dias corridos contados do recebimento da Nota de Empenho e/ou
da assinatura do contrato. Vigencia: da Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa)
dias a partir da data da assinatura. ", Menor Preco,08/04/2019 as 15:00,"
PREGAO ELETRONICO No 33/2018
PARTICIPACAO EXCLUSIVA DE ME/EPP
PROCESSO: 00050-00048214/2018-18. TIPO: Menor Preco. OBJETO: Registro de precos para futura
aquisicao de cartuchos de toner para impressora multifuncional marca Brother, modelo MFC-8952DW, a
fim de atender demanda da Secretaria de Estado de Seguranca Publica, conforme especificacoes e
quantitativos constantes no Termo de referencia que segue como Anexo I do Edital. VALOR ESTIMADO:
R$ 41.250,00. PRAZOS: Entrega: ate 30 dias corridos contados do recebimento da Nota de Empenho e/ou
da assinatura do contrato. Vigencia: da Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa)
dias a partir da data da assinatura. DATA DA SESSAO PUBLICA: 08/04/2019 as 15:00 horas no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / l i c i t a c o e s . s s p . d f . g o v. b r.
Brasilia/DF, 25 de marco de 2019.
AMILCAR UBIRATAN URACH VIEIRA
Coordenador de Licitacoes, Contratos e Convenios"
23,00050-00049042/2018-08," Contratacao de empresa
especializada para realizacao de servico de locacao de 10 (dez) equipamentos de Raio X (body scan e seus
perifericos), compreendendo servico de locacao dos equipamentos, manutencoes preventivas e corretivas
dos equipamentos e cursos de treinamento para os operadores das maquinas, pelo periodo de 48 meses,
para inspecao corporal para os internos da Subsecretaria do Sistema Penitenciario da Secretaria de Estado
da Seguranca Publica","7.642.800,00",, Menor Preco,,"
PREGAO ELETRONICO No 36/2018
PROCESSO: 00050-00049042/2018-08. TIPO: Menor Preco. OBJETO: Contratacao de empresa
especializada para realizacao de servico de locacao de 10 (dez) equipamentos de Raio X (body scan e seus
perifericos), compreendendo servico de locacao dos equipamentos, manutencoes preventivas e corretivas
dos equipamentos e cursos de treinamento para os operadores das maquinas, pelo periodo de 48 meses,
para inspecao corporal para os internos da Subsecretaria do Sistema Penitenciario da Secretaria de Estado
da Seguranca Publica. VALOR ESTIMADO: R$ 7.642.800,00. PRAZOS: De instalacao dos equipamentos
e seus perifericos devidamente configurado e pronto para funcionamento, sera de ate 90 (noventa) dias
apos recebimento da Ordem de Servico. De Vigencia: do Contrato: 48 (quarenta e oito) meses a partir da"
24,00050-00027382/2018-70," Registro de Precos para
futura aquisicao de equipamentos para implementacao de Oficinas de Corte e Costura nas Unidades
Prisionais do DF, visando atender demanda proveniente dos Convenios no 774","31.217,97"," Entrega: ate 30 dias corridos contados da assinatura do contrato. Vigencia: da Ata de Registro
de Precos: 12 meses; do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,08/04/2019 as 09:00 horas no www.comprasgovernamentais.gov.br. UASG 450107,"
PREGAO ELETRONICO No 10/2019
REPETICAO DOS ITENS FRACASSADOS NO PE 04/2019
PARTICIPACAO EXCLUSIVA DE ME/EPP
PROCESSO SEI-DF: 00050-00027382/2018-70. TIPO: Menor Preco. OBJETO: Registro de Precos para
futura aquisicao de equipamentos para implementacao de Oficinas de Corte e Costura nas Unidades
Prisionais do DF, visando atender demanda proveniente dos Convenios no 774.198/2012 e 822.743/2015,
firmados entre a Uniao por meio do Ministerio da Justica e o Distrito Federal por meio da Secretaria de
Estado da Seguranca Publica e da Paz Social do Distrito Federal. VALOR ESTIMADO: R$ 31.217,97.
PRAZOS: Entrega: ate 30 dias corridos contados da assinatura do contrato. Vigencia: da Ata de Registro
de Precos: 12 meses; do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA DA
SESSAO PUBLICA: 08/04/2019 as 09:00 horas no www.comprasgovernamentais.gov.br. UASG 450107.
Edital esta disponivel no endereco acima e no http://licitacoes.ssp.df.go v. b r.
Brasilia/DF, 25 de marco de 2019.
AMILCAR UBIRATAN URACH VIEIRA
Coordenador de Licitacoes, Contratos e Convenios"
25,00050-00005593/2018-51," Contratacao de empresa
para prestacao de servicos tecnicos especializados continuados na area de Tecnologia da Informacao e
Comunicacao (TIC) para manutencao do ambiente tecnologico da SSP/DF, mediante Unidade de Servico
Tecnico (UST)","4.693.316,68"," O inicio da execucao contratual se dara em
ate 30 dias, de acordo com o item 20 do Termo de Referencia. Vigencia: do Contrato: 12 (doze) meses a partir
da data da assinatura, podendo ser prorrogado. ", Menor Preco,15/04/2019 as 09:00,"
PREGAO ELETRONICO No 14/2018-SSPDF
PROCESSO SEI-GDF: 00050-00005593/2018-51. TIPO: Menor Preco. OBJETO: Contratacao de empresa
para prestacao de servicos tecnicos especializados continuados na area de Tecnologia da Informacao e
Comunicacao (TIC) para manutencao do ambiente tecnologico da SSP/DF, mediante Unidade de Servico
Tecnico (UST). VALOR ESTIMADO: R$ 4.693.316,68. PRAZOS: O inicio da execucao contratual se dara em
ate 30 dias, de acordo com o item 20 do Termo de Referencia. Vigencia: do Contrato: 12 (doze) meses a partir
da data da assinatura, podendo ser prorrogado. DATA DA SESSAO PUBLICA: 15/04/2019 as 09:00 horas no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / l i c i t a c o e s . s s p . d f . g o v. b r.
Brasilia/DF, 29 de marco de 2019
AMILCAR UBIRATAN URACH VIEIRA"
26,00401-00022075/2018-75," Contratacao de empresa especializada para prestacao
de servicos de controle de vetores e pragas urbanas, denominados desinsetizacao, desratizacao,
descupinizacao e desalojamento nas areas internas e externas das unidades da Defensoria Publica do
Distrito Federal - DPDF, conforme condicoes, quantidades, exigencias e especificacoes tecnicas
estabelecidas em Edital e seus anexos","11.808,27",," menor preco, representado pelo menor valor
global por grupo/lote, sob a forma de execucao indireta, no regime de empreitada por preco unitario",,"
PREGAO ELETRONICO No 02/2019 (UASG:926314)
PROCESSO: 00401-00022075/2018-75 Objeto: Contratacao de empresa especializada para prestacao
de servicos de controle de vetores e pragas urbanas, denominados desinsetizacao, desratizacao,
descupinizacao e desalojamento nas areas internas e externas das unidades da Defensoria Publica do
Distrito Federal - DPDF, conforme condicoes, quantidades, exigencias e especificacoes tecnicas
estabelecidas em Edital e seus anexos. Valor total do contrato estimado: R$ 11.808,27 (onze mil
oitocentos e oito reais e vinte e sete centavos). Do tipo menor preco, representado pelo menor valor
global por grupo/lote, sob a forma de execucao indireta, no regime de empreitada por preco unitario.
Data e horario de abertura do certame as 10h do dia 11 de abril de 2019. O Edital podera ser retirado
nos  enderecos eletronicos  www.comprasgovernamentais.gov.br e
http://transparencia.defensoria.df.gov.br/. Informacoes pelo telefone: (61) 2196-4387.
CINTHIA MARIA SANTOS DOMINGUES DE OLIVEIRA
Pregoeira"
27,00401-00003545/2019-82," Contratacao de empresa especializada na prestacao de
servicos de confeccao, sob demanda, de carteiras de identidade funcional e porta documentos,
incluindo todos os servicos de elaboracao de layout, diagramacao, editoracao eletronica, acabamento,
revisao e impressao de dados funcionais e pessoais, para atender as necessidades da Defensoria
Publica do Distrito Federal, conforme condicoes, quantidades e exigencias estabelecidas neste Edital
e seus anexos","70.205,96",," menor preco, representado pelo menor valor global por grupo/lote,
sob a forma de execucao indireta, no regime de empreitada por preco unitario",,"
PREGAO ELETRONICO No 03/2019 (UASG: 926314)
Processo: 00401-00003545/2019-82 Objeto: Contratacao de empresa especializada na prestacao de
servicos de confeccao, sob demanda, de carteiras de identidade funcional e porta documentos,
incluindo todos os servicos de elaboracao de layout, diagramacao, editoracao eletronica, acabamento,
revisao e impressao de dados funcionais e pessoais, para atender as necessidades da Defensoria
Publica do Distrito Federal, conforme condicoes, quantidades e exigencias estabelecidas neste Edital
e seus anexos. Valor total do contrato estimado: R$ 70.205,96 (setenta mil duzentos e cinco reais e
noventa e seis centavos). Do tipo menor preco, representado pelo menor valor global por grupo/lote,
sob a forma de execucao indireta, no regime de empreitada por preco unitario. Data e horario de
abertura do certame as 10h do dia 15 de abril de 2019. O Edital podera ser retirado nos enderecos
eletronicos www.comprasgovernamentais.gov.br e http://transparencia.defensoria.df.gov.br/. Informacoes
pelo telefone: (61) 2196-4387.
CINTHIA MARIA SANTOS DOMINGUES DE OLIVEIRA
Pregoeira"
28,," Contratacao de empresa especializada para prestacao dos servicos
de manutencao preventiva, corretiva, com reposicao de pecas, nos equipamentos do Setor de
Assistencia a Saude da Camara Legislativa do Distrito Federal, de acordo com as condicoes,
exigencias e estimativas constantes do Termo de Referencia - Anexo I, do Edital","20.967,60",, menor preco global,23 de abril de 2019. Local da sessao: Internet,"
PREGAO ELETRONICO No 11/2019
Processo: 001-000854/2018. Objeto: Contratacao de empresa especializada para prestacao dos servicos
de manutencao preventiva, corretiva, com reposicao de pecas, nos equipamentos do Setor de
Assistencia a Saude da Camara Legislativa do Distrito Federal, de acordo com as condicoes,
exigencias e estimativas constantes do Termo de Referencia - Anexo I, do Edital. Valor estimado: R$
20.967,60 (vinte mil novecentos e sessenta e sete reais e sessenta centavos). Data e horario para inicio
da sessao publica: as 09h30min do dia 23 de abril de 2019. Local da sessao: Internet, no endereco
www.comprasnet.gov.br. Tipo: menor preco global. O respectivo edital podera ser retirado nos
enderecos eletronicos: www.comprasgovernamentais.gov.br (UASG: 974004) ou www.cl.df.gov.br, no
link transparencia. Maiores informacoes pelos telefones (61) 3348-8651; 3348-8650; 3348-8652.
Brasilia/DF, 08 de abril de 2019
EDMILSON DE JESUS
Pregoeiro"
29,,,,,,,",
REFERENTE A LICITACAO PRESENCIAL N03/2018,
NOS TERMOS DO MEMORANDO 27
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - C P L I C / T E R R A C A P,
no uso das atribuicoes que lhe confere a Portaria no 105/2018-PRESI, comunica a realizacao do
seguinte certame."
30,00050-00020438/2018-65," Registro de Precos de material de
construcao para manutencao das unidades prisionais do Sistema Penitenciario do Distrito Federal","188.338,00"," Entrega: ate 30 dias corridos contados do recebimento da Nota de
Empenho. Vigencia: da Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa) dias a partir da
data da assinatura. ", Menor Preco,03/05/2019 as 09:00," -SRP
PREGAO ELETRONICO No 11/2019
REPETICAO DOS ITENS FRACASSADOS DO PE No 03/2019
COM TRATAMENTO FAVORECIDO E DIFERENCIADO DE ME/EPP
PROCESSO: 00050-00020438/2018-65. TIPO: Menor Preco. OBJETO: Registro de Precos de material de
construcao para manutencao das unidades prisionais do Sistema Penitenciario do Distrito Federal. VALOR
ESTIMADO: R$ 188.338,00. PRAZOS: Entrega: ate 30 dias corridos contados do recebimento da Nota de
Empenho. Vigencia: da Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa) dias a partir da
data da assinatura. DATA DA SESSAO  PUBLICA: 03/05/2019 as 09:00 horas no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / l i c i t a c o e s . s s p . d f . g o v. b r.
Brasilia/DF, 17 de abril de 2019
AMILCAR UBIRATAN URACH VIEIRA"
31,00050-00157602/2017-06," Registro de Precos para prestacao
de servico de renovacao de carteira nacional de habilitacao (CNH) categorias ""D"" e ""E""; e habilitacao
(CNH) categorias ""D"" e ""E""; e mudanca de CNH para categoria ""D"" e ""E"" para servidores do Sistema
Penitenciario do Distrito Federal","35.099,50"," Inicio da execucao: ate
15 dias corridos contados da assinatura do contrato. Vigencia: da Ata de Registro de Precos: 12 meses; do
Contrato: 150 (cento e cinquenta) dias a partir da data da assinatura. ", Menor Preco,03/05/2019 as 10:30 horas no www.comprasgovernamentais.gov.br. UASG 450107," -SRP
PREGAO ELETRONICO No 12/2019
PARTICIPACAO EXCLUSIVA DE ME/EPP
PROCESSO: 00050-00157602/2017-06. TIPO: Menor Preco. OBJETO: Registro de Precos para prestacao
de servico de renovacao de carteira nacional de habilitacao (CNH) categorias ""D"" e ""E""; e habilitacao
(CNH) categorias ""D"" e ""E""; e mudanca de CNH para categoria ""D"" e ""E"" para servidores do Sistema
Penitenciario do Distrito Federal. VALOR ESTIMADO: R$ 35.099,50. PRAZOS: Inicio da execucao: ate
15 dias corridos contados da assinatura do contrato. Vigencia: da Ata de Registro de Precos: 12 meses; do
Contrato: 150 (cento e cinquenta) dias a partir da data da assinatura. DATA DA SESSAO PUBLICA:
03/05/2019 as 10:30 horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel
no endereco acima e no http://licitacoes.ssp.df.gov.br.
Brasilia/DF, 17 de abril de 2019
AMILCAR UBIRATAN URACH VIEIRA"
32,," Aquisicao de veiculos automotores tipo sedan medio, destinado a
transporte rodoviario de Deputados Distritais, Membros da Mesa Diretora e servidores da Camara
Legislativa do Distrito Federal em atividades parlamentares e administrativas","449.500,00",," sedan medio, destinado a
transporte rodoviario de Deputados Distritais, Membros da Mesa Diretora e servidores da Camara
Legislativa do Distrito Federal em atividades parlamentares e administrativas",,"
PREGAO ELETRONICO No 07/2019
Processo: 001-000361/2019. Objeto: Aquisicao de veiculos automotores tipo sedan medio, destinado a
transporte rodoviario de Deputados Distritais, Membros da Mesa Diretora e servidores da Camara
Legislativa do Distrito Federal em atividades parlamentares e administrativas. Valor estimado: R$
449.500,00 (quatrocentos e quarenta e nove mil, quinhentos reais). Data e horario para inicio da sessao
publica: as 14h00min do dia 07 de maio de 2019. Local da sessao: COMPRASNET. Tipo: menor preco por
item/menor preco por grupo. O respectivo edital podera ser retirado nos enderecos eletronicos:
www.comprasgovernamentais.gov.br (UASG: 974004) ou www.cl.df.gov.br. Maiores informacoes pelos
telefones (61) 3348-8651; 3348-8650; 3348-8652. Brasilia-DF, 22/04/2019. Daniel Luchine Ishihara -
Pregoeiro."
33,," Aquisicao de bandeiras diversas, mastros e bases para mastro, a serem instaladas em diversos locais do edificio sede e nos mastros do patio das bandeiras da Camara Legislativa
do Distrito Federal - CLDF","23.605,10",, menor preco por item,"14/05/2019, as 09:30"," EXCLUSIVA
PREGAO ELETRONICO No 12/2019
Processo: 01-000902/2018. Objeto: Aquisicao de bandeiras diversas, mastros e bases para mastro, a serem instaladas em diversos locais do edificio sede e nos mastros do patio das bandeiras da Camara Legislativa
do Distrito Federal - CLDF. Valor estimado: R$ 23.605,10. Data/hora da Sessao Publica: 14/05/2019, as 09:30. Local: Internet, no endereco www.comprasgovernamentais.gov.br. Tipo: menor preco por item. O edital
encontra-se nos enderecos: www.comprasgovernamentais.gov.br (UASG 974004) e www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650. Brasilia/DF, 25/04/2019. Douglas Bruno Goncalves de
Laet - Pregoeiro."
34,00050-00006354/2018-19," Registro de Precos para futura
aquisicao de racao canina superpremium para os caes da Diretoria de Penitenciaria de Operacoes
Especiais da Subsecretaria do Sistema Penitenciario do Distrito Federal, visando atender demanda do
Sistema Penitenciario do Distrito Federal e a Secretaria de Estado de Seguranca Publica do Distrito
Federal","12.434,40"," Entrega: ate 10 dias corridos contados do
recebimento da Nota de Empenho e/ou da assinatura do contrato. Vigencia: da Ata de Registro de
Precos: 12 meses; do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,13/05/2019 as 09:30,"
PREGAO ELETRONICO No 01/2019
PROCESSO: 00050-00006354/2018-19. TIPO: Menor Preco. OBJETO: Registro de Precos para futura
aquisicao de racao canina superpremium para os caes da Diretoria de Penitenciaria de Operacoes
Especiais da Subsecretaria do Sistema Penitenciario do Distrito Federal, visando atender demanda do
Sistema Penitenciario do Distrito Federal e a Secretaria de Estado de Seguranca Publica do Distrito
Federal. VALOR ESTIMADO: R$ 12.434,40. PRAZOS: Entrega: ate 10 dias corridos contados do
recebimento da Nota de Empenho e/ou da assinatura do contrato. Vigencia: da Ata de Registro de
Precos: 12 meses; do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA DA
SESSAO PUBLICA: 13/05/2019 as 09:30 horas no www.comprasgovernamentais.gov.br. UASG
450107. Edital esta disponivel no endereco acima e no http://licitacoes.ss p . d f . g o v. b r.
Brasilia/DF, 29 de abril de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador de Licitacoes, Contratos e Convenios"
