,Texto
2245,","
2246,de
2247,17
2248,de
2249,janeiro
2250,de
2251,2017
2252,","
2253,Cláusula
2254,32
2255,do
2256,Protocolo
2257,de
2258,Intenções
2259,ratificado
2260,pelas
2261,Assembleias
2262,Legislativas
2263,de
2264,todos
2265,os
2266,entes
2267,consorciados
2268,.
2269,Vigência
2270,Contratual
2271,:
2272,O
2273,presente
2274,contrato
2275,vigerá
2276,até
2277,31/12/2021
2278,","
2279,vedada
2280,a
2281,sua
2282,prorrogação
2283,","
2284,sendo
2285,","
2286,todavia
2287,","
2288,rescindido
2289,automaticamente
2290,no
2291,caso
2292,de
2293,o
2294,CONSORCIADO
2295,deixar
2296,de
2297,integrar
2298,o
2299,Consórcio
2300,","
2301,atendidas
2302,","
2303,neste
2304,caso
2305,","
2306,as
2307,formalidades
2308,estabelecidas
2309,na
2310,legislação
2311,vigente
2312,e
2313,estatuto
2314,.
2315,Signatários
2316,:
2317,Ibaneis
2318,Rocha
2319,Barros
2320,Júnior
2321,-
2322,Presidente
2323,do
2324,BrC
2325,;
2326,Marcos
2327,José
2328,Rocha
2329,dos
2330,Santos
2331,-
2332,Governador
2333,do
2334,Estado
2335,de
2336,Rondônia
2337,;
2338,Fernando
2339,Rodrigues
2340,Máximo
2341,Secretário
2342,de
2343,Estado
2344,de
2345,Saúde
2346,de
2347,Rondônia
2348,.
2349,EXTRATO
2350,DO
2351,CONTRATO
2352,Nº
2353,043609/2021
2354,Processo
2355,:
2356,00090-00032956/
2357,2020-05
2358,.
2359,DAS
2360,PARTES
2361,:
2362,SEMOB
2363,x
2364,P
2365,B
2366,SISTEMAS
2367,DE
2368,SEGURANCA
2369,EIRELI
2370,.
2371,DA
2372,MODALIDADE
2373,:
2374,Pregão
2375,Eletrônico
2376,.
2377,DO
2378,OBJETO
2379,:
2380,prestação
2381,de
2382,serviços
2383,de
2384,manutenção
2385,de
2386,extintores
2387,.
2388,DA
2389,VIGÊNCIA
2390,:
2391,O
2392,presente
2393,Contrato
2394,terá
2395,vigência
2396,de
2397,12
2398,(
2399,doze
2400,)
2401,meses
2402,","
2403,a
2404,partir
2405,da
2406,data
2407,de
2408,sua
2409,assinatura
2410,","
2411,podendo
2412,ser
2413,prorrogado
2414,por
2415,iguais
2416,e
2417,sucessivos
2418,períodos
2419,até
2420,o
2421,limite
2422,de
2423,60
2424,(
2425,sessenta
2426,)
2427,meses
2428,","
2429,na
2430,forma
2431,da
2432,legislação
2433,vigente
2434,.
2435,DO
2436,VALOR
2437,:
2438,O
2439,valor
2440,total
2441,do
2442,contrato
2443,é
2444,de
2445,R$
2446,"32.160,80"
2447,(
2448,trinta
2449,e
2450,dois
2451,mil
2452,cento
2453,e
2454,sessenta
2455,reais
2456,e
2457,oitenta
2458,centavos
2459,)
2460,.
2461,DATA
2462,DA
2463,ASSINATURA
2464,:
2465,11/06/2021
2466,.
2467,DOS
2468,SIGNATÁRIOS
2469,:
2470,Pela
2471,Contratante
2472,","
2473,VALTER
2474,CASIMIRO
2475,SILVEIRA
2476,","
2477,na
2478,qualidade
2479,de
2480,Secretário
2481,de
2482,Estado
2483,de
2484,Transporte
2485,e
2486,Mobilidade
2487,;
2488,e
2489,pela
2490,Contratada
2491,","
2492,ANDRÉ
2493,PAZ
2494,DE
2495,LIMA
2496,","
2497,na
2498,qualidade
2499,de
2500,Representante
2501,Legal
2502,.
2503,EXTRATO
2504,DE
2505,CONTRATO
2506,CONTRATO
2507,Nº
2508,24/2021
2509,-
2510,CJU
2511,/
2512,CEB-H
2513,Espécie
2514,:
2515,Contrato
2516,nº
2517,24/2021
2518,-
2519,CJU
2520,/
2521,CEB-H
2522,.
2523,Partes
2524,:
2525,Companhia
2526,Energética
2527,de
2528,Brasília
2529,-
2530,CEB
2531,e
2532,Moreira
2533,Associados
2534,Auditores
2535,Independentes
2536,S
2537,/
2538,S.
2539,Processo
2540,00093-00000760/
2541,2020-69
2542,","
2543,regido
2544,pelo
2545,CEBLic
2546,Regulamento
2547,de
2548,Licitações
2549,e
2550,Contratos
2551,do
2552,Grupo
2553,CEB
2554,.
2555,Data
2556,de
2557,assinatura
2558,:
2559,18/06/2021
2560,.
2561,Objeto
2562,:
2563,contratação
2564,de
2565,serviços
2566,planejados
2567,de
2568,auditoria
2569,interna
2570,","
2571,a
2572,serem
2573,realizados
2574,por
2575,empresa
2576,com
2577,comprovada
2578,experiência
2579,no
2580,setor
2581,energético
2582,","
2583,para
2584,a
2585,realização
2586,de
2587,auditorias
2588,operacional
2589,","
2590,de
2591,conformidade
2592,","
2593,e
2594,de
2595,procedimentos
2596,contábeis
2597,e
2598,fiscais
2599,","
2600,em
2601,especial
2602,para
2603,avaliar
2604,a
2605,qualidade
2606,e
2607,a
2608,eficácia
2609,dos
2610,processos
2611,de
2612,governança
2613,","
2614,do
2615,gerenciamento
2616,de
2617,riscos
2618,e
2619,dos
2620,controles
2621,internos
2622,da
2623,Companhia
2624,Energética
2625,de
2626,Brasília
2627,CEB
2628,e
2629,das
2630,suas
2631,Controladas
2632,.
2633,Vigência
2634,:
2635,24
2636,(
2637,vinte
2638,e
2639,quatro
2640,)
2641,meses
2642,.
2643,Valor
2644,:
2645,R$
2646,"450.000,00"
2647,(
2648,quatrocentos
2649,e
2650,cinquenta
2651,mil
2652,reais
2653,)
2654,.
2655,Assinaturas
2656,:
2657,pela
2658,CEB
2659,","
2660,EDISON
2661,ANTÔNIO
2662,COSTA
2663,BRITTO
2664,GARCIA
2665,e
2666,MARLON
2667,RESENDE
2668,JÚNIOR
2669,;
2670,pela
2671,Contratada
2672,","
2673,DIEGO
2674,ROTERMUND
2675,MOREIRA
2676,e
2677,ODILSON
2678,GONÇALVES
2679,FERNANDES
2680,.
2681,EXTRATO
2682,DE
2683,CONTRATO
2684,Processo
2685,:
2686,00196-00000281/
2687,2021-01
2688,.
2689,DA
2690,ESPÉCIE
2691,:
2692,Contrato
2693,de
2694,Prestação
2695,de
2696,Serviços
2697,n
2698,°
2699,43.529/
2700,2021-FJZB
2701,/
2702,NP
2703,.
2704,DO
2705,OBJETO
2706,:
2707,Prestação
2708,de
2709,serviços
2710,por
2711,meio
2712,da
2713,ferramenta
2714,de
2715,pesquisas
2716,e
2717,comparação
2718,de
2719,preços
2720,praticados
2721,pela
2722,administração
2723,pública
2724,","
2725,chamada
2726,BANCO
2727,DE
2728,PREÇOS
2729,.
2730,DO
2731,VALOR
2732,:
2733,R$
2734,"17.950,00"
2735,(
2736,dezessete
2737,mil
2738,","
2739,novecentos
2740,e
2741,cinquenta
2742,reais
2743,)
2744,.
2745,DA
2746,DOTAÇÃO
2747,ORÇAMENTÁRIA
2748,:
2749,PT
2750,18.126.8210.2557.5171
2751,-
2752,ND
2753,3390.40
2754,-
2755,Fonte
2756,100
2757,.
2758,DA
2759,VIGÊNCIA
2760,:
2761,12
2762,(
2763,doze
2764,)
2765,meses
2766,a
2767,contar
2768,de
2769,sua
2770,assinatura
2771,.
2772,DATA
2773,DE
2774,ASSINATURA
2775,:
2776,08/06/2021
2777,.
2778,DOS
2779,SIGNATÁRIOS
2780,:
2781,Pela
2782,Fundação
2783,:
2784,Eleuteria
2785,Guerra
2786,Pacheco
2787,Mendes
2788,.
2789,Pela
2790,Contratada
2791,:
2792,Rudimar
2793,Barbosa
2794,dos
2795,Reis
2796,.
2797,EXTRATO
2798,DE
2799,CONTRATO
2800,Contrato
2801,nº
2802,9356
2803,.
2804,Assinatura
2805,:
2806,08/07/2021
2807,.
2808,Processo
2809,0009200024476202105
2810,.
2811,Dispensa
2812,de
2813,Licitação
2814,com
2815,base
2816,no
2817,caput
2818,do
2819,artigo
2820,25
2821,da
2822,Lei
2823,nº
2824,8.666/1993
2825,.
2826,Objeto
2827,:
2828,Contratação
2829,de
2830,empresa
2831,especializada
2832,para
2833,serviços
2834,de
2835,fornecimento
2836,e
2837,manutenção
2838,de
2839,extintores
2840,de
2841,combate
2842,ao
2843,incêndio
2844,em
2845,todas
2846,as
2847,unidades
2848,da
2849,CAESB
2850,DOTAÇÃO
2851,ORÇAMENTÁRIA
2852,:
2853,UO
2854,:
2855,22.202
2856,;
2857,PROGRAMA
2858,DE
2859,TRABALHO
2860,:
2861,17.122.8209.8517.6977/33.90.39
2862,","
2863,CÓDIGO
2864,12.403.403
2865,.
2866,300-1
2867,","
2868,FONTE
2869,DE
2870,RECURSO
2871,:
2872,RECURSOS
2873,PRÓPRIOS
2874,","
2875,CÓDIGO
2876,11.101.000
2877,.
2878,000-3
2879,;
2880,UG
2881,:
2882,190.206
2883,;
2884,GESTÃO
2885,:
2886,19.206
2887,;
2888,EMPENHO
2889,2431/2021
2890,","
2891,DATADO
2892,DE
2893,:
2894,25/06/2021
2895,","
2896,VALOR
2897,DO
2898,EMPENHO
2899,:
2900,R$
2901,"12.405,00"
2902,(
2903,doze
2904,mil
2905,e
2906,quatrocentos
2907,e
2908,cinco
2909,reais
2910,)
2911,.
2912,VALOR
2913,DO
2914,CONTRATO
2915,:
2916,R$
2917,"25.605,00"
2918,(
2919,vinte
2920,e
2921,cinco
2922,mil
2923,e
2924,seiscentos
2925,e
2926,cinco
2927,reais
2928,)
2929,EXECUÇÃO
2930,/
2931,VIGÊNCIA
2932,:
2933,365
2934,(
2935,trezentos
2936,e
2937,sessenta
2938,e
2939,cinco
2940,)
2941,dia(s
2942,)
2943,","
2944,respectivamente
2945,.
2946,FISCALIZAÇÃO
2947,:
2948,VANESSA
2949,MEDEIROS
2950,DE
2951,AQUINO
2952,","
2953,matrícula
2954,53
2955,.
2956,756-0
2957,gestor
2958,.
2959,ITALO
2960,DE
2961,SOUZA
2962,CIRINO
2963,SILVA
2964,","
2965,matrícula
2966,53
2967,.
2968,879-5
2969,fiscal
2970,.
2971,ASSINANTES
2972,:
2973,Pela
2974,CAESB
2975,:
2976,PEDRO
2977,CARDOSO
2978,DE
2979,SANTANA
2980,FILHO
2981,","
2982,Presidente
2983,e
2984,ROBERTA
2985,ALVES
2986,ZANATTA
2987,-
2988,DS
2989,-
2990,DIRETORIA
2991,DE
2992,SUPORTE
2993,AO
2994,NEGÓCIO
2995,.
2996,Pela
2997,RICARDO
2998,ALVES
2999,RAMOS
3000,DE
3001,BRITO
3002,EXTINTORES
3003,:
3004,RICARDO
3005,ALVES
3006,RAMOS
3007,DE
3008,BRITO
3009,.
3010,EXTRATO
3011,DE
3012,CONTRATO
3013,DE
3014,DOAÇÃO
3015,Processo
3016,:
3017,00001-00011394/
3018,2021-36
3019,.
3020,Contrato
3021,:
3022,nº
3023,20/
3024,2021-NPLC
3025,","
3026,decorrente
3027,de
3028,doação
3029,de
3030,bens
3031,móveis
3032,","
3033,firmado
3034,entre
3035,a
3036,Câmara
3037,Legislativa
3038,do
3039,Distrito
3040,Federal
3041,","
3042,Doadora
3043,","
3044,e
3045,a
3046,SECRETARIA
3047,EXTRAORDINÁRIA
3048,DA
3049,PESSOA
3050,COM
3051,DEFICIÊNCIA
3052,-
3053,SEPD
3054,","
3055,Donatário
3056,.
3057,Objeto
3058,:
3059,doação
3060,de
3061,bens
3062,permanentes
3063,considerados
3064,inservíveis
3065,e
3066,passíveis
3067,de
3068,doação
3069,pela
3070,CLDF
3071,.
3072,Prazo
3073,:
3074,O
3075,prazo
3076,para
3077,a
3078,retirada
3079,dos
3080,bens
3081,será
3082,de
3083,30
3084,dias
3085,contados
3086,a
3087,partir
3088,da
3089,data
3090,de
3091,assinatura
3092,do
3093,termo
3094,de
3095,contrato
3096,de
3097,doação
3098,.
3099,Legislação
3100,:
3101,Lei
3102,nº
3103,8.666/93
3104,e
3105,suas
3106,alterações
3107,.
3108,Partes
3109,:
3110,Pela
3111,Doadora
3112,","
3113,MARLON
3114,CARVALHO
3115,CAMBRAIA
3116,","
3117,SecretárioGeral
3118,","
3119,e
3120,","
3121,pelo
3122,Donatário
3123,","
3124,SAMUEL
3125,RODRIGUES
3126,DE
3127,SOUSA
3128,","
3129,Secretário-Executivo
3130,.
3131,EXTRATO
3132,DE
3133,CONTRATO
3134,DE
3135,PATROCÍNIO
3136,Extrato
3137,do
3138,Contrato
3139,de
3140,Patrocínio
3141,nº
3142,01/2021
3143,","
3144,celebrado
3145,entre
3146,a
3147,Companhia
3148,de
3149,Planejamento
3150,do
3151,Distrito
3152,Federal
3153,CODEPLAN
3154,e
3155,o
3156,Serviço
3157,Social
3158,da
3159,Indústria
3160,SESI
3161,/
3162,DF
3163,.
3164,Processo
3165,:
3166,00121.00000.0137/
3167,2021-58
3168,.
3169,Objeto
3170,:
3171,Patrocínio
3172,do
3173,Concurso
3174,VII
3175,PRÊMIO
3176,CODEPLAN
3177,DE
3178,TRABALHOS
3179,TÉCNICO-CIENTÍFICOS
3180,","
3181,acerca
3182,do
3183,Desenvolvimento
3184,do
3185,Distrito
3186,Federal
3187,e
3188,Região
3189,Integrada
3190,de
3191,Desenvolvimento
3192,do
3193,Distrito
3194,Federal
3195,e
3196,Entorno-RIDE
3197,","
3198,conforme
3199,Plano
3200,de
3201,Trabalho
3202,.
3203,Vigência
3204,:
3205,O
3206,presente
3207,Contrato
3208,terá
3209,vigência
3210,de
3211,06
3212,(
3213,seis
3214,)
3215,meses
3216,","
3217,a
3218,contar
3219,do
3220,dia
3221,10/06/2021
3222,.
3223,O
3224,Patrocinador
3225,irá
3226,premiar
3227,os
3228,trabalhos
3229,vencedores
3230,com
3231,R$
3232,"12.000,00"
3233,(
3234,doze
3235,mil
3236,reais
3237,)
3238,","
3239,correspondente
3240,a
3241,55
3242,%
3243,do
3244,valor
3245,total
3246,do
3247,Prêmio
3248,.
3249,Data
3250,de
3251,assinatura
3252,:
3253,10/06/2021
3254,.
3255,Assinam
3256,pela
3257,CODEPLAN
3258,:
3259,JEANSLEY
3260,CHARLLES
3261,DE
3262,LIMA
3263,-
3264,Presidente
3265,","
3266,Pelo
3267,SESI
3268,:
3269,Jamal
3270,Jorge
3271,Bittar
3272,-
3273,Diretor
3274,Regional
3275,.
3276,EXTRATO
3277,DE
3278,CONTRATO
3279,DE
3280,PATROCÍNIO
3281,Extrato
3282,do
3283,Contrato
3284,de
3285,Patrocínio
3286,nº
3287,02/2021
3288,","
3289,celebrado
3290,entre
3291,a
3292,Companhia
3293,de
3294,Planejamento
3295,do
3296,Distrito
3297,Federal
3298,CODEPLAN
3299,e
3300,o
3301,Serviço
3302,Nacional
3303,de
3304,Aprendizagem
3305,Industrial
3306,-
3307,SENAI
3308,/
3309,DF
3310,.
3311,Processo
3312,:
3313,00121.00000.0137/
3314,2021-58
3315,.
3316,Objeto
3317,:
3318,Patrocínio
3319,do
3320,Concurso
3321,VII
3322,PRÊMIO
3323,CODEPLAN
3324,DE
3325,TRABALHOS
3326,TÉCNICO-CIENTÍFICOS
3327,","
3328,acerca
3329,do
3330,Desenvolvimento
3331,do
3332,Distrito
3333,Federal
3334,e
3335,Região
3336,Integrada
3337,de
3338,Desenvolvimento
3339,do
3340,Distrito
3341,Federal
3342,e
3343,Entorno
3344,-
3345,RIDE
3346,","
3347,conforme
3348,Plano
3349,de
3350,Trabalho
3351,.
3352,Vigência
3353,:
3354,O
3355,presente
3356,Contrato
3357,terá
3358,vigência
3359,de
3360,06
3361,(
3362,seis
3363,)
3364,meses
3365,","
3366,a
3367,contar
3368,do
3369,dia
3370,10/06/2021
3371,.
3372,O
3373,Patrocinador
3374,irá
3375,premiar
3376,os
3377,trabalhos
3378,vencedores
3379,com
3380,R$
3381,"10.000,00"
3382,(
3383,dez
3384,mil
3385,reais
3386,)
3387,","
3388,correspondente
3389,a
3390,45
3391,%
3392,do
3393,valor
3394,total
3395,do
3396,Prêmio
3397,.
3398,Data
3399,de
3400,assinatura
3401,:
3402,10/06/2021
3403,.
3404,Assinam
3405,pela
3406,CODEPLAN
3407,:
3408,JEANSLEY
3409,CHARLLES
3410,DE
3411,LIMA
3412,-
3413,Presidente
3414,","
3415,Pelo
3416,SENAI
3417,:
3418,Marco
3419,Antonio
3420,Areias
3421,Secco
3422,-
3423,Diretor
3424,Regional
3425,.
3426,EXTRATO
3427,DE
3428,CONTRATO
3429,Nº
3430,10/2021
3431,Processo
3432,:
3433,00113-00001799/
3434,2021-26
3435,.
3436,SIGGO
3437,:
3438,043664
3439,.
3440,ESPÉCIE
3441,:
3442,Contrato
3443,nº
3444,10/2021
3445,.
3446,CONTRATANTE
3447,:
3448,DEPARTAMENTO
3449,DE
3450,ESTRADAS
3451,DE
3452,RODAGEM
3453,DO
3454,DISTRITO
3455,FEDERAL
3456,","
3457,CNPJ
3458,00.070.532/
3459,0001-03
3460,","
3461,CONTRATADA
3462,:
3463,BANCO
3464,DE
3465,BRASILIA
3466,S.A.
3467,","
3468,CNPJ
3469,00.000.208/
3470,0001-00
3471,;
3472,OBJETO
3473,:
3474,Prestação
3475,de
3476,serviços
3477,de
3478,cobrança
3479,pelo
3480,BRB
3481,","
3482,permitindo
3483,ao
3484,DER
3485,/
3486,DF
3487,efetuar
3488,seus
3489,recebimentos
3490,na
3491,rede
3492,bancária
3493,por
3494,meio
3495,de
3496,boletos
3497,de
3498,pagamento
3499,","
3500,cujos
3501,processos
3502,de
3503,geração
3504,","
3505,emissão
3506,","
3507,recebimento
3508,","
3509,intercâmbio
3510,de
3511,arquivos
3512,","
3513,dentre
3514,outros
3515,;
3516,FUNDAMENTAÇÃO
3517,LEGAL
3518,:
3519,Artigo
3520,25
3521,","
3522,caput
3523,da
3524,Lei
3525,nº
3526,8.666
3527,","
3528,de
3529,21
3530,de
3531,junho
3532,de
3533,1.993
3534,;
3535,VALOR
3536,:
3537,R$
3538,"2.000,00"
3539,(
3540,dois
3541,mil
3542,reais
3543,)
3544,;
3545,NOTA
3546,DE
3547,EMPENHO
3548,:
3549,Emitida
3550,2021NE01018
3551,","
3552,em
3553,10/06/2021
3554,","
3555,no
3556,valor
3557,de
3558,R$
3559,"1.000,00"
3560,(
3561,um
3562,mil
3563,reais
3564,)
3565,","
3566,FT
3567,100
3568,-
3569,ID
3570,","
3571,na
3572,modalidade
3573,estimativo
3574,;
3575,VIGÊNCIA
3576,:
3577,02/05/2021
3578,a
3579,02/05/2022
3580,;
3581,ASSINANTES
3582,:
3583,Pelo
3584,DER
3585,/
3586,DF
3587,:
3588,ENG
3589,.
3590,FAUZI
3591,NACFUR
3592,JUNIOR
3593,;
3594,Pela
3595,CONTRATADA
3596,(
3597,BANCO
3598,DE
3599,BRASILIA
3600,S.A
3601,):
3602,RAFAEL
3603,SILVA
3604,COUTO
3605,CAVALCANTI
3606,.
3607,EXTRATO
3608,CONTRATUAL
3609,Processo
3610,:
3611,00072-00000310/
3612,2021-50
3613,.
3614,Instrumento
3615,:
3616,Contrato
3617,nº
3618,012/
3619,2021-GCONV
3620,Aquisição
3621,de
3622,material
3623,de
3624,consumos
3625,(
3626,GÁS
3627,LIQUEFEITO
3628,DE
3629,PETRÓLEO-GLP
3630,","
3631,Material
3632,:
3633,Gás
3634,butano
3635,","
3636,Botijão
3637,com
3638,13
3639,kg
3640,)
3641,.
3642,Partes
3643,:
3644,EMPRESA
3645,DE
3646,ASSISTÊNCIA
3647,TÉCNICA
3648,E
3649,EXTENSÃO
3650,RURAL
3651,DO
3652,DISTRITO
3653,FEDERAL
3654,-
3655,EMATER-DF
3656,e
3657,a
3658,Empresa
3659,SERVICE
3660,EMPRESA
3661,ESPECIALIZADA
3662,EM
3663,TERCEIRIZAÇÃO
3664,DE
3665,MÃO
3666,DE
3667,OBRA
3668,EIREL
3669,.
3670,Objeto
3671,:
3672,Aquisição
3673,de
3674,material
3675,de
3676,consumos
3677,(
3678,GÁS
3679,LIQUEFEITO
3680,DE
3681,PETRÓLEO-GLP
3682,","
3683,Material
3684,:
3685,Gás
3686,butano
3687,","
3688,Botijão
3689,com
3690,13
3691,kg
3692,)
3693,","
3694,conforme
3695,Pedidos
3696,de
3697,Compras
3698,1
3699,(
3700,55034009
3701,)
3702,GEMAP
3703,.
3704,Dotação
3705,Orçamentária
3706,:
3707,Unidade
3708,Orçamentária
3709,:
3710,14203
3711,;
3712,Programa
3713,de
3714,Trabalho
3715,:
3716,20.122.8201.8517.0093
3717,;
3718,Projeto
3719,/
3720,Atividade
3721,/
3722,Denominação
3723,:
3724,MANUTENÇÃO
3725,DE
3726,SERVIÇOS
3727,EXTRATO
3728,DO
3729,CONTRATO
3730,DE
3731,PRESTAÇÃO
3732,DE
3733,SERVIÇOS
3734,Nº
3735,32/2021-
3736,FSP
3737,/
3738,DF
3739,","
3740,NOS
3741,TERMOS
3742,DO
3743,PADRÃO
3744,Nº
3745,03/2002
3746,","
3747,INSTITUÍDO
3748,PELO
3749,DECRETO
3750,/
3751,DF
3752,Nº
3753,23.287/2002
3754,Processo
3755,:
3756,00050-00002290/
3757,2021-82
3758,.
3759,","
3760,SIGGO
3761,Nº
3762,043706
3763,.
3764,Das
3765,Partes
3766,:
3767,o
3768,DISTRITO
3769,FEDERAL
3770,","
3771,por
3772,meio
3773,do
3774,FUNDO
3775,DE
3776,SEGURANÇA
3777,PÚBLICA
3778,DO
3779,DISTRITO
3780,FEDERAL
3781,e
3782,a
3783,empresa
3784,ANTONIETA
3785,CURSOS
3786,E
3787,CAPACITAÇÃO
3788,PROFISSIONAL
3789,LTDA
3790,","
3791,inscrita
3792,no
3793,Cadastro
3794,Nacional
3795,de
3796,Pessoas
3797,Jurídicas
3798,da
3799,Receita
3800,Federal
3801,sob
3802,o
3803,nº
3804,09.375.180/
3805,0001-60
3806,.
3807,Do
3808,Objeto
3809,:
3810,contratação
3811,de
3812,empresa
3813,especializada
3814,para
3815,ministrar
3816,cursos
3817,de
3818,curta
3819,duração
3820,com
3821,aulas
3822,online
3823,ao
3824,vivo
3825,","
3826,(
3827,Curso
3828,Completo
3829,de
3830,Licitações
3831,e
3832,Contratos
3833,","
3834,com
3835,Abordagem
3836,em
3837,Todas
3838,as
3839,Formas
3840,de
3841,Licitar
3842,","
3843,Curso
3844,de
3845,Sanções
3846,Administrativas
3847,nos
3848,Contratos
3849,Administrativos
3850,","
3851,Curso
3852,de
3853,Formação
3854,e
3855,Capacitação
3856,de
3857,Pregoeiro
3858,com
3859,o
3860,novo
3861,decreto
3862,nº
3863,10.024/2019
3864,","
3865,Curso
3866,de
3867,Sistema
3868,de
3869,Registro
3870,de
3871,Preços
3872,e
3873,o
3874,Curso
3875,de
3876,Contratação
3877,Direta
3878,sem
3879,Licitar
3880,)
3881,","
3882,com
3883,uso
3884,de
3885,recurso
3886,do
3887,Fundo
3888,Nacional
3889,de
3890,Segurança
3891,Pública
3892,-
3893,Eixo
3894,de
3895,Valorização
3896,dos
3897,Profissionais
3898,de
3899,Segurança
3900,Pública
3901,","
3902,visando
3903,atender
3904,demanda
3905,da
3906,Secretaria
3907,de
3908,Estado
3909,de
3910,Segurança
3911,Pública
3912,do
3913,Distrito
3914,Federal
3915,a
3916,ser
3917,realizado
3918,no
3919,exercício
3920,de
3921,2021
3922,","
3923,consoante
3924,especifica
3925,o
3926,Projeto
3927,Básico
3928,SSP
3929,/
3930,SEGI
3931,/
3932,SUAG
3933,/
3934,COPLAN
3935,/
3936,GEAP
3937,/
3938,NUAQ
3939,;
3940,a
3941,Justificativa
3942,de
3943,Inexigibilidade
3944,de
3945,Licitação
3946,e
3947,Propostas
3948,de
3949,Empresa
3950,.
3951,Do
3952,valor
3953,:
3954,R$
3955,"56.400,00"
3956,(
3957,cinquenta
3958,e
3959,seis
3960,mil
3961,e
3962,quatrocentos
3963,reais
3964,)
3965,.
3966,Evento
3967,:
3968,400091
3969,.
3970,Modalidade
3971,:
3972,Ordinário
3973,.
3974,Unidade
3975,Orçamentária
3976,:
3977,24909
3978,.
3979,Programa
3980,EXTRATO
3981,DE
3982,CONTRATO
3983,CONTRATO
3984,Nº
3985,9332
3986,.
3987,ASSINATURA
3988,:
3989,01/06/2021
3990,.
3991,Processo
3992,0009200020220202142
3993,.
3994,Inexigibilidade
3995,com
3996,base
3997,no
3998,caput
3999,do
4000,artigo
4001,25
4002,da
4003,lei
4004,8.666/1993
4005,.
4006,OBJETO
4007,:
4008,Prestação
4009,de
4010,serviço
4011,de
4012,arrecadação
4013,bancária
4014,de
4015,contas
4016,/
4017,faturas
4018,de
4019,água
4020,e
4021,esgoto
4022,emitidas
4023,pela
4024,Companhia
4025,de
4026,Saneamento
4027,Ambiental
4028,do
4029,Distrito
4030,Federal
4031,-
4032,Caesb
4033,.
4034,DOTAÇÃO
4035,ORÇAMENTÁRIA
4036,:
4037,UO
4038,:
4039,22.202
4040,;
4041,PROGRAMA
4042,DE
4043,TRABALHO
4044,:
4045,17.122.8209.8517.6977/33.90.39
4046,","
4047,CÓDIGO
4048,12.503.510
4049,.
4050,300-4
4051,","
4052,FONTE
4053,DE
4054,RECURSO
4055,:
4056,RECURSOS
4057,PRÓPRIOS
4058,","
4059,CÓDIGO
4060,11.101.000
4061,.
4062,000-3
4063,;
4064,UG
4065,:
4066,190.206
4067,;
4068,GESTÃO
4069,:
4070,19.206
4071,;
4072,EMPENHO
4073,2219/2021
4074,","
4075,DATADO
4076,DE
4077,:
4078,26/05/2021
4079,","
4080,VALOR
4081,DO
4082,EMPENHO
4083,:
4084,R$
4085,"526.750,00"
4086,(
4087,quinhentos
4088,e
4089,vinte
4090,e
4091,seis
4092,mil
4093,e
4094,setecentos
4095,e
4096,cinquenta
4097,reais
4098,)
4099,.
4100,VALOR
4101,DO
4102,CONTRATO
4103,:
4104,R$
4105,"4.989.648,00"
4106,(
4107,quatro
4108,milhões
4109,e
4110,novecentos
4111,e
4112,oitenta
4113,e
4114,nove
4115,mil
4116,e
4117,seiscentos
4118,e
4119,quarenta
4120,e
4121,oito
4122,reais
4123,)
4124,VIGÊNCIA
4125,:
4126,5(cinco
4127,)
4128,.
4129,FISCALIZAÇÃO
4130,:
4131,Valdecir
4132,Pereira
4133,Marques
4134,","
4135,matrícula
4136,50
4137,.
4138,713-7
4139,gestor
4140,","
4141,Levi
4142,Augusto
4143,De
4144,Carvalho
4145,","
4146,matrícula
4147,51
4148,.
4149,420-9
4150,","
4151,Caroline
4152,Bernardes
4153,de
4154,Lucena
4155,","
4156,matrícula
4157,53
4158,.
4159,901-5
4160,","
4161,Ineio
4162,De
4163,Almeida
4164,Leal
4165,","
4166,matrícula
4167,49
4168,.
4169,668-5
4170,e
4171,Juliano
4172,Boschini
4173,Costa
4174,","
4175,matrícula
4176,52
4177,.
4178,597-9
4179,para
4180,fiscais
4181,.
4182,ASSINANTES
4183,:
4184,Pela
4185,CAESB
4186,:
4187,Pedro
4188,Cardoso
4189,De
4190,Santana
4191,Filho
4192,-
