,texto
318,"PREGAO ELETRONICO No 23/2019
PROCESSO: 00054-00043234/2018-90. Objeto: Aquisicao de escudos balisticos e antitumulto com o fim
de atender a demanda da Policia Militar do Distrito Federal, com especificacoes conforme Anexo A do
Termo de Referencia, conforme especificacoes e quantidades estimadas descritas no Termo de Referencia,
anexo I do Edital. Valor previsto: R$ 488.486,63 (quatrocentos e oitenta e oito mil e quatrocentos e oitenta
e seis reais e sessenta e tres centavos). Tipo: menor preco por item. Data limite para recebimento das
propostas: Dia: 18/07/2019 as 13h30 (horario de Brasilia/DF). Elemento de Despesa: 4.4.90-52 ou 3.3.90-
30. Copia do Edital se encontra no sitio www.comprasgovernamentais.gov.br e em www.pm.df.gov.br.
UASG: 926016. Informacoes: 3190-5555/3190-5556/3190-5557/3190-5559.
Brasilia/DF, 03 de julho de 2019.
STEFANO ENES LOBAO
Ordenador de Despesas"
329,"AVISO DE LICITACAO - ABERTURA
PREGAO ELETRONICO No 36.1/2019 (ANTIGO PE 11/2019)
PROCESSO: 00053-00059002/2018-81/CBMDF. TIPO: Menor preco. OBJETO: Contratacao de
empresa especializada para realizar manutencao corretiva e preventiva com fornecimento de pecas e
lubrificantes especificos para duas aeronaves Air Tractor modelo AT 802 pertencentes ao CBMDF,
conforme Edital e anexos. VALOR MAXIMO DA CONTRATACAO: R$ 1.502.465,57; PROGRAMA
DE TRABALHO: 28.845.0903.00NR.0053; Elemento de Despesa: 33.90.30/33.90.39; FONTE DO
RECURSO: 100 FCDF. O DICOA informa a ABERTURA da licitacao, para o dia 16/07/2019 as
13:30h. LOCAL: site: www.comprasnet.gov.br. RETIRADA DO EDITAL pela internet, nos sites
www.cbm.df.gov.br e www.comprasnet.gov.br. UASG: 170394. Inf.: (61) 3901-3481.
MARCELO TEIXEIRA DANTAS
Diretor"
341,"AVISO DE ABERTURA DE LICITACAO
PREGAO ELETRONICO No 07/2019 - (UASG: 926314)
SISTEMA DE REGISTRO DE PRECOS
Processo: 00401-00005902/2019-47. Objeto: Registro de Precos com pretensao de aquisicao de 32
(Trinta e dois) nobreaks para atender as necessidades da Defensoria Publica do Distrito Federal,
conforme especificacoes, quantitativos e condicoes estabelecidas estabelecidas no Edital e seus anexos,
mediante SISTEMA DE REGISTRO DE PRECOS (SRP).A despesa com a execucao do objeto desta
licitacao e estimada em R$68.060,48 (sessenta e oito mil sessenta reais e quarenta e oito centavos)
e sera licitado com Participacao Exclusiva deME's /EPP's. Tipo de Licitacao: menor preco. Data e
horario de abertura do certame as 10h do dia 15 de julho de 2019. O Edital podera ser retirado nos
enderecos eletronicos www.comprasgovernamentais.gov.br e http://trans p a r e n c i a . d e f e n s o r i a . d f . g o v. b r / .
Informacoes pelo telefone: (61) 2196-4387.
CINTHIA MARIA SANTOS DOMINGUES DE OLIVEIRA
Pregoeira"
353,"AVISO DE LICITACAO
PREGAO ELETRONICO No 17/2019
Objeto: Contratacao de empresa especializada para a prestacao de servicos de manutencao preventiva
e corretiva no sistema de controle de acesso de pessoas aos edificios do Tribunal de Contas do
Distrito Federal (TCDF), composto por catracas eletronicas da linha ATZ-202 - TOP, modelo V3.6,
da Automatiza, e demais componentes; incluindo o fornecimento avulso de pecas e dos insumos
necessarios a plena prestacao dos servicos. Processo: 11469/2019 - TCDF. Valor estimado: R$
131.025,36. Enquadramento: natureza 33.90.39.17 - Outros Servicos de Terceiros - PJ (Item 1) e
33.90.30.26  - Material  de Consumo  (Item  2); classificacao  funcional e  programatica
01.126.6003.8517.0019 - Manutencao de Servicos Administrativos Gerais do TCDF; fonte de recursos:
100. Data limite de recebimento das propostas: 16/07/2019, as 14h30min. Copia do Edital encontra-
se a disposicao no Servico de Licitacao, localizado no 2o Andar do Ed. Anexo do TCDF, telefone (61)
3314-2742 ou pelos sitios: www.tc.df.gov.br e www.comprasnet.gov.br (UASG: 974003). A Sessao
Publica sera processada no sitio do ComprasNet, nos termos do Edital. Em atendimento a Lei Distrital
no 5.453/2015, as informacoes referentes ao certame tambem estao disponiveis no sitio
www.tc.df.gov.br, link: Consulta Processo do TCDF.
Brasilia/DF, 2 de julho de 2019.
ALESSANDRA RIBEIRO ASTUTI
Pregoeira"
363,"AVISOS DE LICITACOES
PREGAO ELETRONICO No 116/2018
OBJETO: Registro de Precos visando a eventual aquisicao de Material de Expediente; Material de
Acondicionamento e Embalagem; Material de Limpeza e Producao de Higienizacao; Material de
Protecao e Seguranca; Ferramenta; Uniformes, Tecidos e Aviamentos; e aquisicao de equipamentos e
material permanente: Aparelho de Medicao e Orientacao, a fim de atender aos diversos orgaos
integrantes da centralizacao de compras do Distrito Federal, conforme especificacoes e condicoes
constantes no Termo de Referencia - Anexo I do Edital. Valor total estimado: R$ 767.907,37. Tipo
de licitacao: Menor preco. Elemento de despesa: 33.90.30. Prazo de vigencia da Ata de Registro de
Precos: 12 (doze) meses. Abertura das propostas dia 20/11/2018, as 9h30min. Processo (SEI) n
00410-00024534/2017-65. O edital podera ser retirado no endereco eletronico www.compras.df.gov.br.
Informacoes pelo telefone: (61) 3313.8497.
Brasilia/DF, 1o de novembro de 2018
GERARDA DA SILVA CARVALHO
Pregoeira"
373,"PREGAO ELETRONICO No 129/2018
OBJETO: Registro de Precos visando eventual aquisicao de material de consumo - generos
alimenticios, contemplando Cha, Leite e Adocante, a fim de atender aos diversos orgaos integrantes
da centralizacao de compras do Complexo Administrativo do Distrito Federal (DF), conforme
condicoes e especificacoes constantes no Termo de Referencia - Anexo I deste Edital. Valor total
estimado: R$ 201.025,16. Tipo de licitacao: Menor preco. Elemento de despesa: 33.90.30. Prazo de
vigencia da Ata de Registro de Precos: 12 (doze) meses. Abertura das propostas dia 21/11/2018, as
9h30min. Processo (SEI) n 00410-00010748/2018-35. O edital podera ser retirado no endereco
eletronico www.compras.df.gov.br. Informacoes pelo telefone: (61) 3313.8497.
Brasilia/DF, 1o de novembro de 2018
GERARDA DA SILVA CARVALHO
Pregoeira"
384,"AVISOS DE LICITACOES
PREGAO ELETRONICO No 141/2018-UASG 925041
Objeto: Registro de Precos para a contratacao de empresa para a prestacao de servicos de alimentacao
e nutricao, para gestao de Restaurante Popular, a partir do preparo, fornecimento e distribuicao de
refeicoes para atender as demandas da Secretaria de Estado do Trabalho, Desenvolvimento Social,
Mulheres, Igualdade Racial e Direitos Humanos, conforme condicoes e especificacoes constantes do
Termo de Referencia - Anexo I do Edital. Tipo de Licitacao: Menor Preco. Elemento de Despesa:
33.90.39. Valor total anual estimado: R$ 99.754.200,00. Validade da Ata de Registro de Precos: 12
(doze) meses. Processo (SEI) n.o 00410-00012776/2018-97-SCG/SEPLAG. Abertura das Propostas:
Dia  10/12/2018  as  09h30min.  O  edital podera  ser  retirado  no  endereco  eletronico
www.comprasgovernamentais.gov.br. Informacoes pelo telefone: (61) 3313.8497.
Brasilia/DF, 21 de novembro de 2018.
GERARDA DA SILVA CARVALHO
Pregoeira"
396,"PREGAO ELETRONICO No 142/2018-UASG 925041
Objeto: Registro de Precos para a contratacao de empresa especializada para a prestacao de servicos
de manutencao predial, com fornecimento de pecas, equipamentos, materiais e mao de obra, sob
demanda, na forma estabelecida nas planilhas nao desoneradas do catalogo de composicoes e insumos
diversos descritos no Sistema Nacional de Pesquisa de Custos e indices da Construcao Civil -
SINAPI, referente a unidade da federacao do Distrito Federal (Brasilia/DF), para atender as
necessidades da Secretaria de Estado de Politicas Para Criancas, Adolescentes e Juventude
(SECRIANCA), Secretaria de Estado de Planejamento, Orcamento e Gestao (SEPLAG) e demais
orgaos integrantes do Complexo Administrativo do Distrito Federal, conforme condicoes e
especificacoes constantes do Termo de Referencia - Anexo I do Edital, conforme condicoes e
especificacoes constantes do Termo de Referencia - Anexo I deste Edital. Tipo de Licitacao: Menor
Preco. Elemento de Despesa: 33.90.39 e 33.90.30. Valor total anual estimado: R$ 11.703.718,00.
Validade da Ata de Registro de Precos: 12 (doze) meses. Processo (SEI) no 00410-00004508/2018-00-
SCG/SEPLAG. Abertura das Propostas: Dia 10/12/2018 as 09h30min. O novo edital podera ser
retirado no endereco eletronico www.comprasgovernamentais.gov.br. UASG: 925041. Informa-se que
este processo refere-se ao Pregao Eletronico SRP no 071/2018 que se encontrava suspenso pela
Decisao no 3113/2018-TCDF, de 26/06/2018, Processo/TCDF 19317/2018-e. A posteriori, foi expedida
a Decisao no 5107/2018-TCDF, de 23/10/2018, que autorizou a continuidade do procedimento
licitatorio, no entanto, o sistema de compras governamentais nao permitiu alteracao e inclusao de
novos itens constantes do Pregao no 071/2018, sendo necessario designar novo numero de Pregao para
o referido processo. Demais informacoes pelo site www.comprasgovernamentais.gov.br ou pelo
telefone (61) 3313.8497.
Brasilia/DF, 21 de novembro de 2018.
JANILDO NUNES DA MOTA
Pregoeiro"
408,"AVISO DE ABERTURA
PREGAO ELETRONICO POR SRP No 488/2018 - UASG 926119
Objeto: Aquisicao de material de ORTESES, PROTESES E MATERIAIS ESPECIAIS (OPME) - MATRIZ
DE REGENERACAO DERMICA DE INTEGRACAO LENTA E MATRIZ DE REGENERACAO
DERMICA DE INTEGRACAO RAPIDA, contemplados na Tabela SUS DE OPME do Ministerio da
Saude, conforme especificacoes e quantitativos constantes no Anexo I do Edital. Processo SEI no:
00060.00257811/2018-02. Total de 04 itens (ampla concorrencia e cotas as ME/EPP). Valor Estimado: R$
432.163,20. Cadastro das Propostas: a partir de 22/11/2018. Abertura das Propostas: 05/12/2018, as 09:30,
horario de Brasilia, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site
ou com onus no endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco
""A"", 1 andar, sala 83/124, Central de Compras da SUAG/SES, CEP 70770-200, Br a s i l i a / D F.
PRISCILLA MOREIRA FALCAO FIGUEIREDO
Pregoeira"
419,"PREGAO ELETRONICO POR SRP No 489/2018 - UASG 926119
Objeto: Aquisicao de material de consumo dreno em t n.14 1 e outros em sistema de registro de precos
para atender as necessidades da Secretaria de Estado de Saude/DF, conforme especificacoes e quantitativos
constantes no Anexo I do Edital. Processo SEI no 00060.00260541/2017-28. Total de 7 itens (exclusivo
ME/EPP). Valor Estimado: R$ 51.247,5228. Edital e Cadastro das Propostas: a partir de 22/11/2018.
Abertura das Propostas: 05/12/2018 as 9 horas, horario de Brasilia, no site www.comprasnet.gov.br. O
Edital encontra-se disponibilizado sem onus, no site ou com onus no endereco: SAIN - Setor de Areas
Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de Compras da
SUAG/SES, CEP 70770-200, Brasilia/DF.
CERIZE HELENA SOUZA SALES
Pregoeira"
430,"PREGAO ELETRONICO POR SRP No 490/2018 - UASG 926119
Objeto: Aquisicao em Sistema de Registro de Precos de material de ORTESES, PROTESES E
MATERIAIS ESPECIAIS (Ambulatoriais) - cadeira de rodas para banho em concha e paraplegico adulto,
contemplados na Tabela SUS/MS, para atender as necessidades da Secretaria de Estado de Saude/DF,
conforme descritivo e quantitativo do Anexo I do edital. Processo SEI no 00060.00096786/2018-76. Total
de 4 itens (ampla concorrencia e cota ME/EPP). Valor Estimado: R$ 546.756,7000. Edital e Cadastro das
Propostas: a partir de 22/11/2018. Abertura das Propostas: 05/12/2018 as 10 horas, horario de Brasilia, no
site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus no
endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar,
sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasilia/DF.
CERIZE HELENA SOUZA SALES
Pregoeira"
433,"AVISO DE LICITACAO
PREGAO ELETRONICO No 95/2018
Aquisicao de material de Consumo - Bobina de Papel, tudo conforme especificacoes do anexo I do Edital,
Processo SEI no 113.00014123/2018-05. Data e horario para recebimento das propostas: ate 09h00min do
dia 06 de dezembro de 2018, com valor estimado de R$ 5.881,80. Demais informacoes conforme
edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
444,"PREGAO ELETRONICO No 96/2018
Aquisicao de material de Permanente - Microcomputadores, tudo conforme especificacoes do anexo I do
Edital, Processo SEI no 113.00023272/2018-57. Data e horario para recebimento das propostas: ate
09h00min do dia 06 de dezembro de 2018, com valor estimado de R$ 153.374,62. Demais informacoes
conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
453,"PREGAO ELETRONICO No 97/2018
Aquisicao de material de Consumo - Registro de Precos para aquisicao de botas taticas, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.00021075/2018-01. Data e horario para
recebimento das propostas: ate 09h00min do dia 06 de dezembro de 2018, com valor estimado de R$
965.000,00. Demais informacoes conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
461,"PREGAO ELETRONICO No 98/2018
Aquisicao de material de Consumo - Registro de Precos para aquisicao de EPI s, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.00020967/2018-87. Data e horario para
recebimento das propostas: ate 09h00min do 06 de dezembro de 2018, com valor estimado de R$
1.162.513,10. Demais informacoes conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
474,"PREGAO ELETRONICO No 99/2018
Aquisicao de material de Consumo - Desempenadeira, prumo, peneira colher de pedreiro, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.000127/2017. Data e horario para recebimento
das propostas: ate 09h00min do dia 06 de dezembro de 2018, com valor estimado de R$ 7.152,60. Demais
informacoes conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
484,"PREGAO ELETRONICO No 100/2018
Aquisicao de material de Permanente - GPS, tudo conforme especificacoes do anexo I do Edital, Processo
SEI no 113.09607/2014. Data e horario para recebimento das propostas: ate 09h00min do dia 06 de
dezembro de 2018, com valor estimado de R$ 6.268,10. Demais informacoes conforme edital.
Os respectivos editais poderao ser retirados exclusivamente nos enderecos eletronicos www.der.df.gov.br e
www.licitacoes-e.com.br. Demais informacoes no proprio edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
488,"PREGAO ELETRONICO No 101/2018
Contratacao de empresa especializada para a realizacao de servicos de reparo de radiadores e trocadores de
calor, com aplicacao de pecas, dos veiculos pertencentes a frota do Departamento de Estradas de Rodagem
- DER/DF, tudo conforme especificacoes do anexo I do Edital, Processo SEI no 11 3 . 0 0 0 2 7 0 3 3 / 2 0 1 8 - 7 6 .
Data e horario para recebimento das propostas: ate 09h00min do dia 11 de dezembro de 2018, com valor
estimado de R$ 79.753,12. Demais informacoes conforme edital.
O respectivo edital podera ser retirado exclusivamente nos enderecos eletronicos www.der.df.gov.br e
www.comprasgovernamentais.gov.br. Demais informacoes no proprio edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora"
497,"AVISO DE ABERTURA DE LICITACAO
PREGAO ELETRONICO SRP No 24/2018
(UASG 450432)
Objeto: Aquisicao de materiais para os laboratorios de biologia e quimica das Unidades Escolares
participantes do Programa de Fomento a Implementacao de Escolas de Ensino Medio em Tempo Integral
- EMTI, da Secretaria de Estado de Educacao do Distrito Federal - SEEDF, por meio de Sistema de
Registro de Precos (SRP), conforme especificacoes e condicoes estabelecidas no termo de referencia
constante do Anexo I do Edital, no valor global estimado de R$ 278.077,10 (quinhentos duzentos e setenta
e oito mil, setenta e sete reais e dez centavos), com data e horario marcado para abertura do certame as
13h do dia 05 de dezembro de 2018, objeto do procedimento administrativo no 00080-00029272/2017-50.
O Edital  podera ser retirado exclusivamente  no endereco eletronico
https://www.comprasgovernamentais.gov.br, Informacoes referentes ao cadastro para participacao e demais
procedimentos serao obtidas atraves do endereco https://www.comprasgovernamentais.gov.br. Brasilia -
D F.
Brasilia/DF, 21 de Novembro de 2018.
JOSEMAR SALVIANO DA SILVA
Pregoeiro"
512,"AVISO DE ABERTURA DE LICITACAO
PREGAO ELETRONICO SRP No 25/2018
(UASG 450432)
Objeto: Registro de Precos, para eventual aquisicao de maquinas de costura e suporte de fundo infinito
para a realizacao de oficinas de teatro nas Unidades Escolares participantes do Programa de Fomento a
Implementacao de Escolas de Ensino Medio em Tempo Integral - EMTI, da Secretaria de Estado de
Educacao do Distrito Federal - SEEDF, no valor global estimado de R$ 32.396,85 (trinta e dois mil,
trezentos e noventa e seis reais e oitenta e cinco centavos), com data e horario marcado para abertura do
certame as 15h do dia 05 de dezembro de 2018, objeto do procedimento administrativo no 00080-
00047090/2017-61 . O  Edital podera ser retirado exclusivamente  no endereco  eletronico
https://www.comprasgovernamentais.gov.br, Informacoes referentes ao cadastro para participacao e demais
procedimentos serao obtidas atraves do endereco https://www.comprasgovernamentais.gov.br. Brasilia -
D F.
Brasilia/DF, 21 de Novembro de 2018.
JOSEMAR SALVIANO DA SILVA
Pregoeiro"
528,"AVISO DE LICITACAO
PREGAO ELETRONICO No 04/2018
Processo: 0072-000354/2017. Tipo: Menor Preco por Lote. Objeto: Contratacao de empresa especializada
na PRESTACAO DE SERVICO TELEFONICO FIXO COMUTADO (STFC), destinado ao uso do publico
em geral na modalidade Local e Longa Distancia Nacional, com fornecimento de 02 (dois) feixe E1 (60
canais) e sinalizacao R2 digital, com servico de DDR - Discagem Direta a Ramal para 200 (duzentos)
ramais e Instalacao de 28 (vinte e oito) Linhas Diretas nao Residenciais em areas urbanas e rurais dentro
do DF e/ou regiao do entorno, com a devida portabilidade, pelo periodo de 12 (doze) meses, podendo ser
prorrogado na forma da Lei. Valor estimado: R$ 188.977,52 (cento e oitenta e oito mil novecentos e
setenta e sete reais e cinquenta e dois centavos). Programa de Trabalho: 20.122.6001.8517.0093; Fonte:
100; Natureza das Despesas: 33.90.39 Prazo de instalacao: 60 dias uteis. Recebimento das Propostas: ate
07/12/2018 as 14h00min no endereco eletronico www.comprasnet.gov.br UASG 926241. Data da Sessao
Publica: 07/12/2018 as 14h00min. Edital disponivel no endereco descrito acima. Assina: Meire Maria Pinto
- Pregoeira."
