dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,nome,matricula,cargo_efetivo,matricula_SIAPE,cargo_comissionado,simbolo,IOB
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR SHEILA SOUZA DOS SANTOS para exercer o Cargo em Comissao, Simbolo DFA-12, de Chefe, do Nucleo de Politicas Sociais, da Gerencia de Articulacao, da Coordenadoria Executiva, da Administracao Regional do Itapoa do Distrito Federal.","Nucleo de Politicas Sociais, da Gerencia de Articulacao, da Coordenadoria Executiva",Administracao Regional do Itapoa do Distrito Federal,SHEILA SOUZA DOS SANTOS,,,,Chefe,DFA-12,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR THAIS CAITANO DA SILVA para exercer o Cargo em Comissao, Simbolo DFA-11, de Assessor Tecnico, da Assessoria Especial, do Gabinete, da Administracao Regional do Itapoa do Distrito Federal.","Assessoria Especial, do Gabinete",Administracao Regional do Itapoa do Distrito Federal,THAIS CAITANO DA SILVA,,,,Assessor Tecnico,DFA-11,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR RICARDO ANDRE PEREIRA para exercer o Cargo em Comissao, Simbolo DFA-06, de Assessor Tecnico, da Gerencia de Administracao, da Coordenadoria de Administracao Geral, da Administracao Regional do Itapoa do Distrito Federal.","Gerencia de Administracao, da Coordenadoria de Administracao Geral",Administracao Regional do Itapoa do Distrito Federal,RICARDO ANDRE PEREIRA,,,,Assessor Tecnico,DFA-06,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR JONAS GUILHERME DOS SANTOS para exercer o Cargo em Comissao, Simbolo DFA-10, de Assessor Tecnico, da Gerencia de Administracao, da Coordenadoria de Administracao Geral, da Administracao Regional do Itapoa do Distrito Federal.","Gerencia de Administracao, da Coordenadoria de Administracao Geral",Administracao Regional do Itapoa do Distrito Federal,JONAS GUILHERME DOS SANTOS,,,,Assessor Tecnico,DFA-10,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ELIZABETE PEREIRA MACHADO para exercer o Cargo em Comissao, Simbolo DFA-10, de Assessor Tecnico, do Nucleo de Manutencao e Conservacao, da Gerencia de Obras, da Coordenadoria Executiva, da Administracao Regional do Itapoa do Distrito Federal.","Nucleo de Manutencao e Conservacao, da Gerencia de Obras, da Coordenadoria Executiva",Administracao Regional do Itapoa do Distrito Federal,ELIZABETE PEREIRA MACHADO,,,,Assessor Tecnico,DFA-10,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ELIAS VIEIRA DE MATOS para exercer o Cargo em Comissao, Simbolo DFG-12, de Chefe, do Nucleo de Licenciamento de Atividades Economicas, da Gerencia de Licenciamento, da Coordenadoria Executiva, da Administracao Regional do Itapoa do Distrito Federal.","Nucleo de Licenciamento de Atividades Economicas, da Gerencia de Licenciamento, da Coordenadoria Executiva",Administracao Regional do Itapoa do Distrito Federal,ELIAS VIEIRA DE MATOS,,,,Chefe,DFG-12,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ISABELA SOPHIA NERI DE SOUZA para exercer o Cargo em Comissao, Simbolo DFA10, 10, de Assessor Tecnico, da Gerencia de Orcamento e Financas, da Coordenadoria de Administracao Geral, da Administracao Regional do Itapoa do Distrito Federal.","Gerencia de Orcamento e Financas, da Coordenadoria de Administracao Geral",Administracao Regional do Itapoa do Distrito Federal,ISABELA SOPHIA NERI DE SOUZA,,,,Assessor Tecnico,DFA10 10,O B-nome I-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ISABELA SOPHIA NERI DE SOUZA para ter exercicio, interinamente, no Cargo em Comissao, Simbolo DFG-17, de Gerente, da Gerencia de Orcamento e Financas, da Coordenadoria denadoria de Administracao Geral, da Administracao Regional do Itapoa do Distrito Federal, sem acumular vencimentos.","Gerencia de Orcamento e Financas, da Coordenadoria denadoria de Administracao Geral",Administracao Regional do Itapoa do Distrito Federal,ISABELA SOPHIA NERI DE SOUZA,,,,Gerente,DFG-17,O B-nome I-nome I-nome I-nome I-nome O O O O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O O O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ELTON CESAR LINO LIMA para exercer o Cargo em Comissao, Simbolo DFA-14, de Assessor, sor, da Assessoria de Planejamento, do Gabinete, da Administracao Regional do Itapoa do Distrito Federal.","Assessoria de Planejamento, do Gabinete",Administracao Regional do Itapoa do Distrito Federal,ELTON CESAR LINO LIMA,,,,Assessor sor,DFA-14,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR MURILO DOS SANTOS SARAIVA para exercer o Cargo em Comissao, Simbolo DFA-14, de Assessor, da Assessoria Tecnica, do Gabinete, da Administracao Regional do Itapoa do Distrito Federal.","Assessoria Tecnica, do Gabinete",Administracao Regional do Itapoa do Distrito Federal.,MURILO DOS SANTOS SARAIVA,,,,Assessor,DFA-14,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ALEXANDRE MORAES PEREIRA, Procurador do Distrito Federal, matricula 140.4318, 8, Categoria I, para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Procurador-Chefe, do Centro de Estudos, da Procuradoria-Geral do Distrito Federal.",Centro de Estudos,Procuradoria-Geral do Distrito Federal,ALEXANDRE MORAES PEREIRA,140.4318 8,Procurador do Distrito Federal,,Procurador-Chefe,CNE-06,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR ROMULO JOSE FERNANDES BARRETO MELLO para exercer o Cargo de Natureza Especial, Simbolo CNE-02, de Subsecretario, de Areas Protegidas, Cerrado e Direitos Animais, da Secretaria de Estado de Meio Ambiente do Distrito Federal.","Areas Protegidas, Cerrado e Direitos Animais",Secretaria de Estado de Meio Ambiente do Distrito Federal,ROMULO JOSE FERNANDES BARRETO MELLO,,,,Subsecretario,CNE-02,O B-nome I-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR JOCIVANE DE SOUZA BRITO para exercer o Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia de Contratos e Convenios, da Diretoria de Administracao e Financas, da Subsecretaria de Administracao Geral, da Secretaria de Estado do Meio Ambiente de Distrito Federal.","Gerencia de Contratos e Convenios, da Diretoria de Administracao e Financas, da Subsecretaria de Administracao Geral",Secretaria de Estado do Meio Ambiente de Distrito Federal,JOCIVANE DE SOUZA BRITO,,,,Gerente,DFG-14,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR MARA CRISTINA MOSCOSO para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Coordenador, da Coordenacao de Condominios Urbanisticos e Parcelamentos de Solo, da Subsecretaria de Condominios Urbanisticos e Tecnologia Ambiental, da Secretaria de Estado de Meio Ambiente do Distrito Federal.","Coordenacao de Condominios Urbanisticos e Parcelamentos de Solo, da Subsecretaria de Condominios Urbanisticos e Tecnologia Ambiental",Secretaria de Estado de Meio Ambiente do Distrito Federal,MARA CRISTINA MOSCOSO,,,,Coordenador,CNE-06,O B-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR RENATA DE SOUSA SILVA para exercer o Cargo de Natureza Especial, Simbolo CNE02, 02, de Subsecretario, da Subsecretaria do Sistema Socioeducativo, da Secretaria de Estado de Politicas para Criancas, Adolescentes e Juventude do Distrito Federal",Subsecretaria do Sistema Socioeducativo,"Secretaria de Estado de Politicas para Criancas, Adolescentes e Juventude do Distrito Federal",RENATA DE SOUSA SILVA,,,,Subsecretario,CNE02 02,O B-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR CAMILLA BATISTA DOS SANTOS para exercer o Cargo em Comissao, Simbolo DFA-14, de Assessor, do Gabinete, da Secretaria de Estado de Politicas para Criancas, Adolescentes e Juventude do Distrito Federal",Gabinete,"Secretaria de Estado de Politicas para Criancas, Adolescentes e Juventude do Distrito Federal",CAMILLA BATISTA DOS SANTOS,,,,Assessor,DFA-14,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR LUCIANE SANTANA DOS SANTOS para exercer o Cargo em Comissao, Simbolo DFA-09, de Assessor Tecnico da Unidade de Apoio Administrativo do Conselho Tutelar de Planaltina tina II, da Coordenacao das Unidades de Apoio Tecnico e Administrativo aos Conselhos Tutelares, da Subsecretaria de Protecao da Crianca e do Adolescente, da Secretaria de Estado de Politica para Criancas, Adolescentes e Juventude do Distrito Federal.","Unidade de Apoio Administrativo do Conselho Tutelar de Planaltina tina II, da Coordenacao das Unidades de Apoio Tecnico e Administrativo aos Conselhos Tutelares, da Subsecretaria de Protecao da Crianca e do Adolescente","Secretaria de Estado de Politica para Criancas, Adolescentes e Juventude do Distrito Federal",LUCIANE SANTANA DOS SANTOS,,,,Assessor Tecnico,DFA-09,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR FRANCISCO DOS SANTOS MORAES para exercer o Cargo em Comissao, Simbolo DFA-09, de Assessor Tecnico da Unidade de Apoio Administrativo do Conselho Tutelar do Varjao, da Coordenacao das Unidades de Apoio Tecnico e Administrativo aos Conselhos Tutelares, da Subsecretaria secretaria de Protecao da Crianca e do Adolescente, da Secretaria de Estado de Politica para Criancas, Adolescentes e Juventude do Distrito Federal.","Unidade de Apoio Administrativo do Conselho Tutelar do Varjao, da Coordenacao das Unidades de Apoio Tecnico e Administrativo aos Conselhos Tutelares, da Subsecretaria secretaria de Protecao da Crianca e do Adolescente","Secretaria de Estado de Politica para Criancas, Adolescentes e Juventude do Distrito Federal",FRANCISCO DOS SANTOS MORAES,,,,Assessor Tecnico,DFA-09,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR GABRIEL FONTOURA PINTO para exercer o Cargo em Comissao, Simbolo DFA-09, de Assessor Tecnico, da Unidade de Atendimento em Meio Aberto do Paranoa, da Coordenacao de Meio Aberto, da Subsecretaria do Sistema Socioeducativo, da Secretaria de Estado de Politicas para Criancas, Adolescentes e Juventude do Distrito Federal.","Unidade de Atendimento em Meio Aberto do Paranoa, da Coordenacao de Meio Aberto, da Subsecretaria do Sistema Socioeducativo","Secretaria de Estado de Politicas para Criancas, Adolescentes e Juventude do Distrito Federal.",GABRIEL FONTOURA PINTO,,,,Assessor Tecnico,DFA-09,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR FRANCINALDO ELVIDIO FIGUEIREDO para exercer o Cargo em Comissao, Simbolo DFA-09, de Assessor Tecnico, da Unidade de Apoio Administrativo do Conselho Tutelar do Recanto das Emas, da Coordenacao das Unidades de Apoio Tecnico e Administrativo aos Conselhos Tutelares, da Subsecretaria de Protecao da Crianca e do Adolescente, da Secretaria de Estado de Politica para Criancas, Adolescentes e Juventude do Distrito Federal","Unidade de Apoio Administrativo do Conselho Tutelar do Recanto das Emas, da Coordenacao das Unidades de Apoio Tecnico e Administrativo aos Conselhos Tutelares, da Subsecretaria de Protecao da Crianca e do Adolescente","Secretaria de Estado de Politica para Criancas, Adolescentes e Juventude do Distrito Federal",FRANCINALDO ELVIDIO FIGUEIREDO,,,,Assessor Tecnico,DFA-09,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
40_21.28.1.2015,21,28.1.2015,Ato_Nomeacao_Comissionado,"NOMEAR o 1o SGT QBMG-1 UILTON ALVES DOS SANTOS, matricula 1402474, para exercer o Cargo de Assessor Tecnico, do Nucleo de Contratos, da Gerencia de Planejamento e Gestao de Contratos, da Diretoria de Financas, da Subchefia de Administracao Geral, da Casa Militar, da Governadoria nadoria do Distrito Federal, bem como conceder o pagamento da Gratificacao Militar de Seguranca Institucional, GMSI-2, nos termos do Artigo 1o, 1o, da Lei no 5.007, de 21 de dezembro de 2012.","Nucleo de Contratos, da Gerencia de Planejamento e Gestao de Contratos, da Diretoria de Financas, da Subchefia de Administracao Geral","Casa Militar, da Gover-nadoria do Distrito Federal",UILTON ALVES DOS SANTOS,1402474,1o SGT QBMG-1,,Assessor Tecnico,,O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo B-nome I-nome I-nome I-nome O O B-matricula O O O O O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao O O O O O O O O O O O O O O O O O O O O O O O O B-cargo_efetivo O B-cargo_efetivo O O O O O O O O O O O O O
